AGE,E401K,FSIZE,INC,MALE,MARR,NETTFA
28,0,2,55.83,0,1,-3.2
32,0,4,38.49,0,1,8.5
33,1,4,31.857,0,1,5.8
59,0,1,18.204,0,0,0.875
42,0,4,25.71,0,1,0.1
58,1,2,30.795,0,1,51.987
25,0,3,40.323,1,1,-0.675
26,0,1,10.404,1,0,3.7
37,0,2,14.4,0,0,36.95
42,1,5,57.414,0,1,1.76
36,1,4,50.025,0,1,21.844
54,0,4,27.87,0,1,-3.98
33,0,5,45.039,0,1,-0.704
62,1,2,51.099,0,1,27.17
43,0,3,18.9,0,0,9.15
29,1,1,36.618,1,0,-2
35,0,2,37.776,0,1,5.55
60,1,2,66.759,1,0,17
31,0,4,31.8,0,1,3.6
26,1,4,18.378,0,0,-1.7
27,0,1,10.401,0,0,-5.396
46,1,4,91.017,0,1,164.392
34,0,4,64.347,0,1,7.723
37,0,4,69.009,0,1,6.9
27,1,2,112.35,0,1,11.9
42,0,3,36.666,0,1,1.5
50,1,3,58.896,1,0,22.5
31,0,5,36.153,0,1,-1.334
38,0,4,55.35,1,1,1.35
30,0,2,15.33,1,0,0.499
61,0,1,22.893,1,0,41.499
30,0,2,85.569,0,1,29.648
35,1,1,30.48,1,0,14.95
54,0,3,65.55,0,1,-4.5
35,0,2,114.3,0,1,35.599
25,0,1,19.23,0,0,-3.001
33,0,4,45.951,0,1,0
29,1,1,12.81,1,0,0.5
62,0,2,17.919,0,0,2.5
39,1,3,61.44,0,0,40.4
57,0,2,26.832,0,1,-2.5
30,0,1,22.362,1,0,1.2
29,0,1,23.37,1,0,0.955
48,0,1,19.5,1,0,65
46,1,2,22.638,0,0,2.15
40,0,2,34.563,0,1,81.668
59,0,4,55.356,0,1,31.498
52,0,2,26.412,0,1,6.107
49,1,3,34.047,0,1,25.293
56,1,3,33.414,0,1,16.998
31,0,3,17.04,0,1,0.7
53,1,1,17.88,0,0,17.7
37,1,2,25.443,0,0,-9.312
32,0,3,43.272,0,1,-11.495
58,0,2,33.51,0,1,75.299
34,0,2,31.839,0,1,4.6
37,1,1,32.343,1,0,74.45
44,0,5,63.255,0,1,8.7
27,0,5,35.205,0,1,2.115
50,0,2,38.4,0,1,76.85
33,0,1,19.2,0,0,0.005
33,1,2,68.481,0,1,73.499
50,0,4,13.443,0,1,0.9
45,0,4,26.661,0,1,0.8
61,0,2,49.992,1,1,-2.752
49,0,3,56.253,1,1,0.133
34,0,2,29.85,0,1,1.149
35,0,1,26.217,1,0,0
35,0,4,13.2,0,1,2.75
52,0,4,30.639,0,1,-4.306
59,0,2,66.288,0,1,119.688
49,1,3,96.153,0,1,150
38,1,5,42.135,0,1,4.7
49,0,2,87.66,0,1,33.249
45,0,2,15.78,0,0,0.499
41,0,2,18.675,0,0,-3.5
51,0,2,25.2,0,1,-7.996
32,0,4,21.42,0,1,0.3
25,0,3,33.843,1,1,-4.355
28,0,2,32.034,0,1,3
59,0,2,32.856,0,1,0.35
42,1,1,50.46,0,0,-3.8
45,0,2,28.875,0,0,36.4
42,0,3,123.246,0,1,-2.5
45,1,3,24.018,0,1,1.05
57,1,2,49.959,0,1,151.998
38,0,3,17.652,0,0,1.2
62,0,5,16.029,0,1,-2.8
43,1,2,13.395,0,0,-0.23
30,0,1,17.349,0,0,-0.55
38,0,4,11.082,0,0,0.045
29,0,4,21.84,0,1,-3.2
40,1,5,37.68,0,1,36.8
51,1,4,37.098,0,1,3
46,1,1,35.64,1,0,47.5
27,0,3,55.365,0,1,-7.67
26,0,1,97.998,1,0,-15
58,1,1,15.207,1,0,1.249
45,1,3,63.411,0,1,81.5
34,1,1,55.782,0,0,26.5
40,0,2,15.306,0,0,-2.84
48,1,2,13.845,0,0,-3
41,1,2,19.14,0,0,-3.8
25,0,1,14.85,1,0,1.4
32,0,3,34.452,0,1,7.21
44,1,4,23.67,0,1,0.8
35,0,4,102.171,1,1,86.5
46,1,4,58.347,0,1,15.3
57,0,4,21.675,1,1,2.3
34,1,2,46.161,0,1,25.299
50,0,1,19.965,0,0,-6.6
33,0,2,15.708,0,0,-5.4
29,0,4,21.66,0,1,1.45
42,0,1,51.492,1,0,64.653
32,0,5,53.796,0,1,-1
31,0,2,20.88,0,1,-5.6
51,1,3,63.363,0,1,34.849
33,1,2,100.845,0,1,196.4
49,1,4,77.244,0,1,206.5
36,1,4,60.651,1,1,-28.701
46,0,5,17.091,1,1,0
25,0,1,32.58,1,0,0.4
30,1,1,21.588,1,0,-0.1
43,0,5,40.2,0,1,-5.31
34,0,4,65.505,0,1,0.55
28,0,2,21.6,1,0,0
50,0,2,10.902,0,0,0.12
46,0,1,26.964,1,0,11.999
60,1,2,33.663,0,1,65.398
64,0,3,15.696,0,1,13.099
61,0,2,22.659,0,1,59.5
43,1,3,27.546,0,1,39.099
41,1,4,48.732,0,1,17.3
37,0,5,20.616,0,1,18.973
38,0,3,31.5,0,0,0
51,0,5,11.88,0,1,0
35,1,3,30.09,1,0,30.96
25,0,2,46.506,0,1,7.799
53,0,1,10.2,0,0,-0.15
34,0,1,29.25,1,0,-12.9
39,0,3,50.064,0,1,2.9
36,0,3,28.527,0,1,-5
45,1,4,35.913,0,1,66.049
32,0,3,22.44,0,1,0
35,0,5,23.52,0,1,-0.8
26,1,2,59.139,0,1,1.972
46,1,1,24.906,0,0,44.6
55,0,4,54.729,0,1,4.498
35,0,1,36,1,0,-10.7
58,0,1,16.947,0,0,0.1
42,0,5,43.35,0,1,-0.03
50,0,4,26.64,0,1,2.9
50,0,1,10.65,1,0,0
37,0,3,37.92,0,1,7.3
38,0,2,74.724,0,1,50.4
29,0,2,13.5,0,0,0
33,0,4,41.715,0,1,6.35
33,0,4,36.894,0,1,12.3
46,1,3,31.719,0,0,15
43,1,4,101.856,0,1,130.238
33,1,4,26.04,0,1,-23.701
50,0,3,76.395,0,1,197.469
64,1,2,21.192,0,1,24.351
49,1,2,58.05,0,0,3
45,0,2,15.561,0,0,-0.501
42,1,3,34.764,0,0,10.96
44,1,3,60.6,1,0,9.399
47,0,3,84.378,0,1,43.198
40,0,1,36.015,1,0,-5.85
63,0,2,24.708,0,1,7.499
30,0,4,16.872,0,1,0.8
41,0,4,12.504,0,0,1.7
47,1,3,70.926,0,1,37.51
29,0,5,29.355,0,1,0
32,0,7,22.314,0,1,-2.2
56,0,1,16.29,0,0,2.863
40,0,4,132.057,0,1,39.8
41,1,3,38.973,0,0,-20.7
39,1,3,24.015,1,0,-1.95
33,1,1,11.112,1,0,5
52,0,4,19.05,0,1,1.8
46,0,4,14.4,0,1,-4
46,1,2,24.03,0,0,-5.931
33,0,5,16.59,0,1,-11.601
30,0,1,16.5,1,0,0.25
35,0,4,21.177,0,0,-0.397
50,1,3,49.848,0,0,23.25
30,1,1,60.369,1,0,31.9
50,1,2,50.013,0,1,6.4
48,0,3,61.665,1,1,6.94
35,0,3,16.749,0,1,1.725
39,0,1,13.104,1,0,-1.5
63,0,3,30.294,0,1,-3.447
42,1,4,47.073,0,1,1.35
55,0,2,27.39,0,1,45.7
31,0,4,34.818,0,1,52.615
35,1,1,26.241,1,0,4.85
38,1,2,88.764,0,1,57.7
29,0,4,34.62,0,1,15.3
28,1,3,68.142,0,1,5
46,0,4,48,0,1,-19.6
35,0,4,51.9,0,1,0.8
39,1,6,160.701,0,1,399.946
40,0,4,113.199,0,1,1317.947
36,1,3,39.066,0,1,3.768
49,1,2,38.511,0,1,14.903
35,1,2,23.064,0,0,1.7
63,0,3,61.245,0,1,82.949
28,0,4,30.936,0,1,1.791
51,1,5,70.092,0,1,17.049
39,0,2,50.4,0,1,15.4
42,1,5,51.252,1,1,-4.569
42,0,4,13.44,0,0,0
64,1,4,70.974,0,1,107.669
40,1,1,27.915,1,0,-3.651
44,0,4,44.205,0,1,27.5
36,1,1,32.994,1,0,29.692
48,0,4,35.97,0,1,-0.45
36,1,4,40.212,0,1,-0.5
61,0,1,17.508,0,0,41.699
46,1,1,21.576,1,0,0.05
29,0,1,17.34,1,0,0.35
39,0,1,55.716,1,0,9.2
37,1,5,41.994,0,1,13.6
46,0,1,71.988,1,1,-10
59,0,2,24.66,0,0,37
41,1,2,108.84,0,1,78.656
56,0,3,71.748,0,1,95
26,0,1,24.168,0,0,-9.795
50,0,1,49.83,1,0,126.15
29,0,2,29.424,0,1,-0.101
27,0,4,36.639,0,1,11.425
63,1,5,49.257,0,1,135.9
52,0,2,32.511,0,1,10.7
41,0,3,49.194,0,0,19.7
46,0,1,36.12,1,0,0.5
34,1,4,42.906,0,1,1.35
29,0,3,22.362,0,1,-6.89
63,1,2,53.757,0,1,72.596
35,0,5,34.836,0,1,-3.001
44,1,1,19.173,0,0,0.95
38,1,2,100.452,0,1,76.84
40,0,3,17.88,1,0,-7.451
26,1,1,17.619,0,0,-2.055
48,1,1,79.311,1,1,6.5
34,1,2,51.96,0,1,-9.5
25,1,2,65.049,1,1,9.3
63,0,4,30.639,0,1,80.154
39,1,4,16.779,0,1,0.098
53,0,1,28.98,1,0,3
32,0,1,24.108,1,0,1.399
45,1,3,36.06,0,0,5.059
33,0,1,18.621,1,0,0
62,0,2,21.78,0,1,12
40,1,1,40.44,1,0,14.9
64,1,2,49.167,0,1,14.2
44,0,3,83.499,0,0,8.798
43,1,3,26.877,1,1,-0.613
38,0,4,22.776,0,1,-2.4
30,0,2,75.222,0,1,36.8
34,1,1,26.526,1,0,-3.7
30,0,3,16.413,0,1,-0.45
38,0,3,10.245,0,1,0.3
63,0,2,71.184,0,1,59.061
42,0,3,33.126,0,0,-2.375
39,0,4,12.132,0,1,0
45,1,5,43.326,0,1,13.263
59,0,2,33.084,0,1,0.999
30,0,2,11.55,0,0,0
43,0,3,50.484,0,0,385
46,0,3,19.704,1,0,-46.5
31,0,3,28.974,0,0,17.212
34,1,4,53.7,0,1,23.833
36,0,5,25.5,1,1,0
35,1,2,35.124,0,0,-6.64
62,0,2,20.151,0,1,0.3
45,0,4,64.791,0,1,-3.97
35,0,2,27.486,0,1,40.3
36,0,5,22.152,0,1,-5
27,1,2,26.901,0,1,5.299
57,1,2,52.632,0,1,22.44
37,1,3,83.868,0,1,41.725
44,0,7,21,0,0,-13.144
28,0,1,20.916,1,0,0.9
45,0,2,21.15,0,0,-8.84
43,1,4,38.496,0,1,3.4
37,0,3,30.438,0,1,4.01
51,1,2,37.98,1,0,166.999
31,0,5,14.877,1,1,-30.5
44,1,6,54.543,0,1,8.2
46,1,1,10.404,0,0,-2.5
31,0,3,23.55,0,1,12.4
63,0,2,16.575,0,1,-1.345
52,1,3,51.57,0,1,6.55
57,0,1,25.2,0,0,-8.88
42,0,1,17.172,0,0,-3.416
28,1,2,70.071,0,1,17.9
39,0,4,30.78,0,0,-4.9
26,0,1,19.074,0,0,0.31
44,0,6,90.483,0,1,50.5
60,0,2,35.55,0,1,30.899
38,0,4,29.64,0,1,0.994
41,1,4,37.917,1,1,2.699
28,0,2,43.596,0,1,-1.398
46,0,4,30.492,1,0,11.7
29,0,3,18.54,0,1,1.2
28,1,4,52.248,0,1,2.4
64,0,2,19.374,0,1,34
29,0,1,12,1,0,0
44,0,3,53.697,1,1,33.9
64,0,2,38.028,0,1,1
58,0,2,59.952,0,1,113.595
31,0,4,28.362,1,1,-1.895
40,1,1,33.993,0,0,1.265
48,0,2,53.412,0,1,0.5
28,0,1,10.5,1,0,0.5
45,1,4,29.838,0,1,0.2
42,0,6,28.515,0,1,43.599
33,0,2,12.501,0,0,-1.48
43,0,5,51.447,0,1,-0.5
42,0,5,28.35,0,1,-1.9
38,0,5,61.362,0,1,32.6
59,0,2,20.769,0,1,37.5
47,1,4,14.28,0,0,-0.032
27,1,2,24.603,0,1,-0.75
37,0,1,21.381,1,0,-0.389
42,0,1,14.64,1,0,-0.79
41,1,3,51.3,1,0,-26.6
43,1,2,17.418,0,0,-3.165
37,0,4,45.426,0,1,-9
38,1,2,66.036,0,1,23
30,1,5,40.974,0,1,-4.2
25,0,1,26.4,1,0,14.699
33,0,1,15.618,0,0,-1.1
59,1,4,102.15,0,1,9
42,0,1,83.616,0,0,44.5
40,0,3,19.548,0,0,3.3
44,0,4,51.552,0,1,-1.796
51,0,2,43.59,0,0,5.5
57,0,3,21.024,0,1,7.599
38,1,2,15.813,0,0,0.272
55,1,1,17.913,0,0,0.499
39,0,2,24.84,0,0,0.2
30,1,4,62.7,0,1,-3.8
42,0,4,13.44,0,0,0
27,0,5,15.099,0,1,1.8
37,1,5,35.07,1,0,-2.55
32,0,4,54.948,0,1,5
25,0,4,19.68,0,1,-14.958
48,0,2,16.56,0,0,-29.05
39,1,5,67.488,0,1,8.35
37,0,3,30.942,0,0,-4.456
46,0,1,40.224,1,0,-40
51,1,4,59.904,1,1,5.81
41,0,2,61.353,1,1,5.704
34,1,4,42.006,1,1,16.925
39,1,3,44.04,0,0,23.55
48,0,5,25.692,0,1,-2.4
31,1,2,120.3,0,1,16
39,0,6,97.722,0,1,-10.6
38,1,1,37.14,0,0,-8.79
53,0,3,14.76,0,1,3.5
47,0,1,13.8,1,0,0.6
40,1,1,49.8,0,0,120.318
47,1,3,116.001,0,1,97.3
39,1,4,45.717,0,0,2.5
26,1,1,26.4,0,0,-2
42,1,2,48.18,1,0,5
35,0,1,23.037,0,0,3.87
34,1,4,107.94,0,1,69
26,0,4,36.309,0,1,53.7
45,1,1,54.15,1,0,43.175
28,0,1,51.66,1,0,-40.3
43,1,5,58.236,0,1,401.3
45,0,2,76.428,0,1,230.5
46,0,2,39.582,0,0,5.419
41,0,1,25.761,1,0,1.499
44,1,4,106.272,0,1,115.1
37,1,3,85.32,0,1,-12.396
35,0,1,16.845,1,0,0.749
30,0,1,11.703,1,0,-0.476
41,1,2,32.61,0,0,22.35
40,0,4,28.68,0,1,2
43,0,4,23.13,1,1,1.299
27,0,8,56.322,1,1,-3.701
34,1,3,45.528,1,0,7.886
26,0,1,12.75,1,0,0
32,0,6,32.451,0,1,0.249
38,1,5,44.472,0,1,-5.25
44,1,2,70.125,0,0,32
44,1,4,80.904,0,1,41.5
32,0,1,27.96,0,0,-3.3
51,1,1,34.095,0,0,4.54
43,0,5,110.82,0,1,30
37,1,2,39.255,0,0,5.3
61,1,3,32.595,0,1,12.5
40,0,5,25.035,0,1,1.3
36,0,6,34.986,0,1,-2.5
26,0,2,21.975,0,1,7
39,0,1,22.095,0,0,-0.8
59,1,2,67.35,0,1,81.849
37,1,3,191.715,0,1,142.1
30,1,1,100.302,1,0,-21.901
52,0,1,32.628,1,0,87.449
60,0,3,62.7,0,1,24.612
53,1,3,51.09,0,1,6.957
31,0,7,21.129,0,1,0
41,1,5,39.351,0,1,4
40,1,1,44.73,0,0,5.731
27,1,2,22.95,0,0,2.7
52,0,3,23.307,0,1,-14.995
33,0,2,22.161,0,0,-1
52,0,2,41.697,0,1,10.45
39,0,2,20.517,0,1,0.15
53,1,2,27.3,0,1,3.57
62,0,2,15.009,0,0,13.749
47,0,4,51.972,0,1,3.344
28,0,2,57.612,1,1,0.515
42,0,6,44.526,0,1,-1.63
37,0,1,19.236,1,0,-3
46,1,2,144.666,0,1,106.649
42,0,6,37.851,1,0,2.4
48,0,1,40.452,1,0,47.87
38,1,5,23.79,0,1,10.381
30,1,4,27.927,0,1,0.95
48,1,2,121.701,0,1,15.63
29,0,1,18.705,1,0,0
41,1,3,37.254,0,1,48.799
46,0,2,38.886,0,1,-6.599
60,1,3,128.04,1,1,131.63
27,0,1,10.941,1,0,1.749
63,0,1,15.558,0,0,14
33,1,2,63.66,0,1,-5.501
58,1,2,101.946,0,1,99.199
34,1,4,62.616,0,1,6.15
38,1,2,44.604,0,1,6
48,0,2,33.921,0,0,0.4
40,1,3,52.92,0,1,26.974
27,1,1,18.27,0,0,1.3
58,0,3,11.52,0,0,-4.625
47,1,6,57.492,0,1,47.449
26,1,1,30.72,1,0,-1.805
61,1,2,18.669,0,1,50.899
47,0,4,21.813,0,1,0.2
59,1,4,49.245,0,1,50
57,0,3,16.305,0,1,9.249
44,0,1,31.635,1,0,0.249
32,1,4,42.231,0,1,0.1
54,0,4,20.58,0,1,0.05
53,1,1,53.148,1,0,88.759
42,1,1,36.12,0,0,16.9
35,1,5,32.265,0,1,10.316
44,0,2,63.627,0,1,-5.4
26,0,3,14.28,0,1,0.35
26,0,4,26.736,0,1,0.5
58,1,3,28.56,0,1,59
33,0,1,17.454,0,0,0.2
29,1,4,40.776,0,1,15.399
51,1,2,30.144,1,0,2.5
42,1,4,76.527,0,1,-1.465
39,1,5,94.86,0,1,14.33
38,0,4,12.816,0,1,1.49
37,1,3,25.002,0,0,36.5
48,0,1,46.743,1,0,96.422
51,1,3,61.233,0,1,26.4
40,0,1,10.26,0,0,0
49,1,2,10.2,1,0,43
54,0,5,28.059,0,1,-2.854
54,0,3,23.832,0,1,70.335
32,0,3,38.376,0,1,23.944
53,0,3,11.523,0,1,-0.142
33,1,4,27.033,0,1,1.25
33,1,4,30.117,0,1,33.075
44,0,5,39.114,0,1,-4.311
34,0,4,28.38,0,1,11.1
38,0,3,19.227,1,0,3
44,1,2,18.939,0,0,-4.95
36,1,5,24.267,0,1,-3.699
59,0,2,19.203,0,1,0.699
48,0,3,73.017,0,1,46.447
42,1,1,57.186,1,0,19.6
29,0,3,29.67,0,1,2.9
33,1,2,64.926,0,1,17.172
49,0,6,76.86,0,1,-11
25,0,5,18.06,0,1,1
26,1,4,22.914,0,1,-0.567
32,1,4,53.88,0,1,350.7
27,0,5,10.725,0,1,-0.12
25,0,4,28.728,0,1,0.154
32,0,2,34.788,0,1,1.2
29,0,3,15.312,0,1,-1.008
26,0,3,15.45,0,0,-0.12
43,0,3,51.663,0,1,-12.251
25,0,1,14.307,0,0,-3.9
31,0,2,22.722,0,1,30.849
61,0,5,28.926,0,1,21.55
29,0,5,16.491,0,1,0
28,0,2,19.68,0,1,-9
40,0,6,27.15,0,1,3.2
29,0,4,45.975,0,1,1.6
47,0,2,37.8,1,0,0
46,0,3,21.45,0,0,2.88
59,1,6,99.318,0,1,104.856
33,1,4,64.296,0,1,22
62,1,3,44.124,0,1,-13.937
64,1,2,19.464,0,1,62.699
37,0,4,15.156,0,0,-0.181
54,1,1,28.047,0,0,14.099
50,0,1,22.824,1,0,59
38,0,4,20.34,0,1,-1.267
64,0,2,18.738,0,1,12.5
58,0,1,13.074,0,0,-84.151
54,0,1,26.142,1,0,24.059
30,0,1,13.005,1,0,0.1
36,0,2,23.595,0,0,-0.7
32,1,4,34.215,0,1,5.4
32,0,1,19.224,1,0,1.8
31,0,5,39.627,0,1,5.949
34,0,6,55.986,0,1,13.4
56,0,2,25.5,0,1,0
64,1,2,69.9,0,1,81.75
52,1,1,29.1,1,0,7
54,0,2,40.902,0,0,20
26,0,1,47.016,0,0,0
38,0,1,44.874,0,0,12
50,0,4,35.496,0,1,0.1
53,0,1,12.744,0,0,0
34,0,6,18.744,0,1,-6.45
36,1,1,28.032,1,0,-0.1
42,0,3,43.173,0,1,5.19
27,0,1,15,1,0,-0.2
26,0,1,19.203,1,1,-3.9
37,1,4,93.09,0,1,24.25
38,0,4,53.925,0,1,62.818
32,1,3,53.946,0,1,160.2
43,0,4,52.803,0,1,5.35
38,0,5,110.181,0,1,60.3
41,1,2,86.097,0,1,21.1
42,0,1,41.883,1,0,5.9
33,1,4,43.572,0,1,0.715
40,1,1,40.65,1,0,29.4
30,1,4,25.488,0,1,-11.261
28,1,3,25.317,1,1,-2.051
37,1,6,31.5,0,1,0.301
49,0,6,11.73,0,1,0
48,1,1,39.321,1,0,2
25,1,1,15.627,0,0,-0.63
62,0,1,29.841,0,0,53.712
40,1,1,55.806,1,0,34.879
36,1,3,23.331,0,0,6.701
31,1,3,57.918,0,1,4.116
33,0,4,32.16,0,1,3.899
51,1,3,11.835,0,0,-0.451
41,0,4,10.2,0,0,0
25,1,3,31.635,0,1,-10.55
57,0,4,12.516,0,1,7.799
51,1,4,54.51,0,1,50.3
50,1,1,25.452,0,0,42.6
34,0,4,20.199,0,1,7.45
27,0,3,15.6,0,0,-0.095
52,1,1,71.421,0,0,0
34,0,4,47.754,0,1,-1.855
51,0,2,57.291,0,1,18
38,0,1,24.888,1,0,2.05
42,1,3,33.903,0,0,-2.985
48,0,4,27.276,0,1,5.8
33,0,3,41.925,0,1,-11.6
57,1,2,32.913,0,1,6.478
40,0,2,17.106,0,1,1
50,0,2,13.326,0,1,0
41,0,2,14.04,0,0,-3.158
33,1,1,28.179,1,0,0.4
38,0,1,15.321,0,0,0
32,0,3,66.897,0,1,0
37,0,1,32.442,1,0,25.049
41,1,1,24.3,1,0,1
35,0,5,21.063,0,1,-0.6
26,0,6,38.226,0,1,0
51,0,2,14.493,0,0,-4.414
48,1,1,36.9,1,0,14.499
44,1,4,52.476,0,1,13.849
48,0,2,32.88,1,0,-10.001
33,0,5,38.85,0,1,5.5
45,0,5,25.728,0,1,16.55
36,0,7,15.639,0,1,-2.65
63,0,3,11.877,0,0,-0.4
57,0,1,13.362,1,0,0
31,0,3,62.73,0,1,6.368
50,0,2,22.98,0,0,-1.627
29,0,1,21.891,1,0,0.3
54,1,2,53.184,0,1,21.349
48,1,3,99.6,1,1,117.08
34,0,6,22.044,0,1,-3.752
51,0,3,30.516,0,1,19.2
43,1,4,23.91,0,0,2.85
40,0,5,29.19,0,0,-17.9
37,0,4,36.852,0,1,12.527
52,1,4,103.563,0,1,53.95
33,0,2,13.56,0,0,0
47,0,6,20.4,0,1,0.2
34,0,4,42.6,0,1,-2.72
58,1,2,13.275,0,1,6.42
32,0,2,14.664,0,0,0
57,1,4,46.605,0,1,23.3
54,1,2,36,1,0,11.5
35,0,7,28.755,0,1,-0.9
53,0,6,27.336,0,1,-13.486
53,1,3,52.11,0,1,-4.624
60,0,2,53.277,0,1,276.15
37,1,1,37.407,1,0,-14.16
49,1,2,18.177,0,0,7.121
41,1,1,11.106,0,0,3.2
54,0,2,95.634,0,1,157.075
45,1,4,68.61,0,1,42.8
56,0,1,14.703,1,0,-1.925
32,0,2,14.58,0,1,3
32,0,2,30.186,0,1,0.2
59,0,6,13.02,0,1,0
48,0,3,16.665,0,1,0.017
36,1,5,40.308,0,1,-8.6
39,1,1,31.608,1,0,-0.695
38,0,2,13.449,1,1,5.8
39,0,4,22.956,1,1,-12.276
59,0,4,15.984,0,1,12.889
26,0,2,15.219,0,0,0.006
52,0,3,28.419,0,1,8.248
56,1,2,29.556,0,1,84.228
28,0,3,28.806,0,1,0.3
42,1,2,33.804,1,0,-2.5
32,0,2,38.808,0,1,26.9
61,0,3,17.46,0,1,-1.1
48,0,7,52.206,0,1,-23.99
61,0,2,26.652,1,1,-2.7
36,0,4,51.165,0,1,12.849
32,0,3,69.72,1,1,-11.9
29,0,3,46.839,0,1,-2.3
54,0,2,40.665,0,1,2
49,0,4,20.082,0,1,3.3
38,1,3,17.028,0,1,34.739
34,0,3,13.509,0,1,-9.6
28,0,1,28.911,1,0,-2
26,0,2,37.476,0,1,0
28,0,2,36.075,0,1,7.2
55,0,2,10.296,0,0,2.74
30,1,4,14.928,1,1,1.9
37,1,5,71.001,0,1,110.8
30,0,5,30.342,0,1,-0.2
33,0,6,18.834,0,1,0.04
36,0,4,32.073,0,1,0.086
53,1,3,53.49,0,1,108.998
31,0,4,30.315,0,1,-8.5
43,1,3,76.581,0,1,81
44,1,5,67.8,0,1,136
50,1,2,32.436,0,0,66.484
56,0,4,15.48,0,0,-0.6
26,0,1,86.82,0,0,48.8
42,0,3,63.858,0,1,25.85
35,0,1,63.525,0,0,62.3
30,0,3,13.98,0,0,-0.08
33,0,4,57.753,0,1,15.204
41,0,4,52.089,0,1,11.7
59,1,2,49.95,0,1,2.449
58,0,1,12.255,0,0,0.1
42,1,3,79.134,0,1,75.2
35,0,4,19.26,0,1,0.999
39,0,4,28.98,0,1,14.85
34,0,1,12.144,1,0,28.02
38,0,1,15.384,0,0,0.1
33,1,2,27.582,0,0,9.7
40,0,4,27.735,0,1,0.899
31,1,1,23.235,1,0,0.8
25,0,3,49.026,0,1,12.633
49,0,4,18.153,0,1,0
51,0,2,40.011,0,1,4.499
46,1,4,48,0,1,241.442
28,0,3,17.1,0,0,0.8
29,0,1,20.67,1,0,0.499
38,0,4,39.42,0,1,0.049
42,1,4,18.726,0,0,-0.6
55,0,2,55.752,0,0,28.3
48,1,2,19.152,0,0,0.6
28,1,3,30.381,0,1,1.4
30,0,1,16.8,1,0,0
39,0,3,22.8,0,0,-0.98
33,0,1,19.89,1,0,0
49,1,4,36.63,0,1,-9.165
39,1,6,50.145,0,1,11.29
44,1,5,33.852,0,1,24.335
43,0,2,34.299,0,0,-0.334
27,0,5,11.631,0,1,0
39,0,6,17.424,0,1,0.013
45,0,4,41.352,0,1,85.3
57,0,4,18.132,0,1,-0.661
32,1,2,46.5,1,1,46.15
41,0,3,56.334,0,1,-3.875
43,1,2,58.05,0,1,103.3
25,0,3,37.692,0,1,-0.917
32,1,1,31.23,1,0,-0.875
42,0,5,32.142,0,1,13.139
26,1,4,36.459,0,1,30.9
48,1,2,54.6,0,0,148.6
40,0,1,19.704,1,0,27.5
27,1,2,49.428,0,1,9.322
55,0,2,38.73,0,1,34.798
59,0,1,15.45,0,0,3.999
31,1,3,19.506,0,0,-2.25
33,0,2,22.05,0,0,9.645
51,1,1,80.265,1,0,9.1
29,1,1,23.409,0,0,1.049
49,1,1,50.232,0,0,8
52,0,2,43.341,1,1,50.02
36,0,1,24,1,0,0
32,0,1,25.494,0,0,1.635
29,0,1,35.1,1,0,0.25
25,0,1,18.846,0,0,3.9
44,0,1,20.505,1,0,1.12
42,0,5,36.468,0,0,0.3
40,0,4,70.65,0,1,25
43,0,3,14.292,0,1,-0.55
33,0,4,50.862,0,1,9.77
47,1,3,30.645,0,0,1.256
58,1,3,25.497,0,0,0
42,0,5,29.475,1,0,1.7
33,0,1,24.024,1,0,-0.13
35,0,2,24.033,0,0,0.229
30,1,1,62.652,1,0,34
44,1,1,33.471,0,0,13.803
31,0,1,34.5,1,0,0
35,0,1,18.582,0,0,3.5
64,0,2,39.339,0,1,-17.051
31,0,1,19.86,1,0,0.7
41,0,3,46.815,1,1,3.8
40,1,4,52.11,0,1,-12.509
32,0,4,36.945,0,1,0.55
32,0,4,37.593,1,1,0
36,0,6,82.575,0,1,31.169
55,0,2,39.975,0,1,40.199
44,1,2,38.835,0,1,7.504
31,0,4,13.32,0,1,1.699
56,1,2,20.208,0,1,39.323
61,0,2,66.528,0,1,99.789
28,1,2,57.36,0,1,-1.456
59,0,1,20.43,1,0,1.609
26,0,2,17.7,0,1,-58.901
26,0,2,14.616,0,0,0
35,0,3,21.306,1,1,-4.116
42,1,4,91.383,0,1,19.55
37,0,3,38.112,0,0,-6.901
34,1,3,40.062,0,1,-1.2
42,1,3,57.852,0,1,5.749
34,1,3,24.12,1,0,1.323
43,1,2,22.8,0,1,0
39,1,1,21.558,0,0,-1.375
31,0,3,37.089,0,1,8.6
28,1,4,45.621,1,1,2.214
49,1,3,120.42,0,1,4
54,0,2,20.325,0,0,19.199
40,0,4,99.567,0,1,62.95
28,1,2,42.411,0,0,3.306
31,1,1,46.05,1,0,29
52,0,5,28.776,0,1,1.75
45,0,3,80.55,0,1,32
29,0,4,34.773,0,1,17.315
64,1,3,34.035,0,1,1.226
27,0,3,12.66,0,0,0.999
46,0,3,18,1,1,0
34,0,2,42.429,1,1,-0.991
47,0,5,95.433,0,1,92.129
35,0,4,93.129,0,1,4.5
41,0,4,21.735,0,1,-4
40,1,4,12.36,1,1,0
25,1,1,21.042,0,1,2.406
52,0,4,22.047,0,1,0.249
36,1,2,30.45,0,1,2
44,0,1,30.6,1,0,0
29,0,1,21.6,0,0,0
58,0,1,17.448,1,0,0
60,1,3,29.148,0,1,4.015
26,0,1,20.43,0,0,0.6
